video,frame_id,id,x1,y1,x2,y2,status
class_1,22,18,231,530,394,625,Focused
class_1,22,14,287,447,420,544,Distracted
class_1,22,1,292,682,480,884,Focused
class_1,22,13,324,631,520,757,Focused
class_1,22,12,398,514,522,622,Focused
class_1,22,16,647,454,837,555,Focused
class_1,22,15,680,540,821,635,Focused
class_1,22,17,752,644,919,746,Distracted
class_1,22,0,794,754,986,929,Focused
class_1,22,10,857,536,972,650,Focused
class_1,22,3,947,594,1104,729,Focused
class_1,22,2,1004,754,1189,925,Focused
class_1,22,9,1254,582,1417,786,Focused
class_1,22,6,1338,496,1488,619,Focused
class_1,22,11,1482,608,1687,742,Distracted
class_1,22,7,1475,758,1719,932,Focused
class_1,22,5,1707,761,1909,896,Focused
class_1,23,4,32,729,234,886,Focused
class_1,23,8,134,571,305,728,Focused
class_1,23,18,231,530,394,625,Focused
class_1,23,14,287,447,420,544,Distracted
class_1,23,1,292,682,480,884,Focused
class_1,23,13,324,631,520,757,Focused
class_1,23,12,398,514,522,622,Focused
class_1,23,16,647,454,837,555,Focused
class_1,23,15,680,540,821,635,Focused
class_1,23,17,752,644,919,746,Distracted
class_1,23,0,794,754,986,929,Focused
class_1,23,10,857,536,972,650,Focused
class_1,23,3,947,594,1104,729,Focused
class_1,23,2,1004,754,1189,925,Focused
class_1,23,9,1254,582,1417,786,Focused
class_1,23,6,1338,496,1488,619,Focused
class_1,23,11,1482,608,1687,742,Distracted
class_1,23,7,1475,758,1719,932,Focused
class_1,23,5,1707,761,1909,896,Focused
class_1,24,4,32,729,234,886,Focused
class_1,24,8,134,571,305,728,Focused
class_1,24,18,231,530,394,625,Focused
class_1,24,14,287,447,420,544,Distracted
class_1,24,1,292,682,480,884,Focused
class_1,24,13,324,631,520,757,Focused
class_1,24,12,398,514,522,622,Focused
class_1,24,16,647,454,837,555,Focused
class_1,24,15,680,540,821,635,Focused
class_1,24,17,752,644,919,746,Distracted
class_1,24,0,794,754,986,929,Focused
class_1,24,10,857,536,972,650,Focused
class_1,24,3,947,594,1104,729,Focused
class_1,24,2,1004,754,1189,925,Focused
class_1,24,9,1254,582,1417,786,Focused
class_1,24,6,1338,496,1488,619,Focused
class_1,24,11,1482,608,1687,742,Distracted
class_1,24,7,1475,758,1719,932,Focused
class_1,24,5,1707,761,1909,896,Focused
class_1,25,4,32,729,234,886,Focused
class_1,25,8,134,571,305,728,Focused
class_1,25,18,231,530,394,625,Focused
class_1,25,14,287,447,420,544,Distracted
class_1,25,1,292,682,480,884,Focused
class_1,25,13,324,631,520,757,Focused
class_1,25,12,398,514,522,622,Focused
class_1,25,16,647,454,837,555,Focused
class_1,25,15,680,540,821,635,Focused
class_1,25,17,752,644,919,746,Distracted
class_1,25,0,794,754,986,929,Focused
class_1,25,10,857,536,972,650,Focused
class_1,25,3,947,594,1104,729,Focused
class_1,25,2,1004,754,1189,925,Focused
class_1,25,9,1254,582,1417,786,Focused
class_1,25,6,1338,496,1488,619,Focused
class_1,25,11,1482,608,1687,742,Distracted
class_1,25,7,1475,758,1719,932,Focused
class_1,25,5,1707,761,1909,896,Focused
class_1,26,4,32,729,234,886,Focused
class_1,26,8,134,571,305,728,Focused
class_1,26,18,231,530,394,625,Focused
class_1,26,14,287,447,420,544,Distracted
class_1,26,1,292,682,480,884,Focused
class_1,26,13,324,631,520,757,Focused
class_1,26,12,398,514,522,622,Focused
class_1,26,16,647,454,837,555,Focused
class_1,26,15,680,540,821,635,Focused
class_1,26,17,752,644,919,746,Distracted
class_1,26,0,794,754,986,929,Focused
class_1,26,10,857,536,972,650,Focused
class_1,26,3,947,594,1104,729,Focused
class_1,26,2,1004,754,1189,925,Focused
class_1,26,9,1254,582,1417,786,Focused
class_1,26,6,1338,496,1488,619,Focused
class_1,26,11,1482,608,1687,742,Distracted
class_1,26,7,1475,758,1719,932,Focused
class_1,26,5,1707,761,1909,896,Focused
class_1,27,4,32,729,234,886,Focused
class_1,27,8,134,571,305,728,Focused
class_1,27,18,231,530,394,625,Focused
class_1,27,14,287,447,420,544,Distracted
class_1,27,1,292,682,480,884,Focused
class_1,27,13,324,631,520,757,Focused
class_1,27,12,398,514,522,622,Focused
class_1,27,16,647,454,837,555,Focused
class_1,27,15,680,540,821,635,Focused
class_1,27,17,752,644,919,746,Distracted
class_1,27,0,794,754,986,929,Focused
class_1,27,10,857,536,972,650,Focused
class_1,27,3,947,594,1104,729,Focused
class_1,27,2,1004,754,1189,925,Focused
class_1,27,9,1254,582,1417,786,Focused
class_1,27,6,1338,496,1488,619,Focused
class_1,27,11,1482,608,1687,742,Distracted
class_1,27,7,1475,758,1719,932,Focused
class_1,27,5,1707,761,1909,896,Focused
class_1,28,4,32,729,234,886,Focused
class_1,28,8,134,571,305,728,Focused
class_1,28,18,231,530,394,625,Focused
class_1,28,14,287,447,420,544,Distracted
class_1,28,1,292,682,480,884,Focused
class_1,28,13,324,631,520,757,Focused
class_1,28,12,398,514,522,622,Focused
class_1,28,16,647,454,837,555,Focused
class_1,28,15,680,540,821,635,Focused
class_1,28,17,752,644,919,746,Distracted
class_1,28,0,794,754,986,929,Focused
class_1,28,10,857,536,972,650,Focused
class_1,28,3,947,594,1104,729,Focused
class_1,28,2,1004,754,1189,925,Focused
class_1,28,9,1254,582,1417,786,Focused
class_1,28,6,1338,496,1488,619,Focused
class_1,28,11,1482,608,1687,742,Distracted
class_1,28,7,1475,758,1719,932,Focused
class_1,28,5,1707,761,1909,896,Focused
class_1,29,4,32,729,234,886,Focused
class_1,29,8,134,571,305,728,Focused
class_1,29,18,231,530,394,625,Focused
class_1,29,14,287,447,420,544,Distracted
class_1,29,1,292,682,480,884,Focused
class_1,29,13,324,631,520,757,Focused
class_1,29,12,398,514,522,622,Focused
class_1,29,16,647,454,837,555,Focused
class_1,29,15,680,540,821,635,Focused
class_1,29,17,752,644,919,746,Distracted
class_1,29,0,794,754,986,929,Focused
class_1,29,10,857,536,972,650,Focused
class_1,29,3,947,594,1104,729,Focused
class_1,29,2,1004,754,1189,925,Focused
class_1,29,9,1254,582,1417,786,Focused
class_1,29,6,1338,496,1488,619,Focused
class_1,29,11,1482,608,1687,742,Distracted
class_1,29,7,1475,758,1719,932,Focused
class_1,29,5,1707,761,1909,896,Focused
class_1,31,4,32,729,234,886,Distracted
class_1,31,8,134,571,305,728,Focused
class_1,31,18,231,530,394,625,Distracted
class_1,31,14,287,447,420,544,Distracted
class_1,31,1,292,682,480,884,Distracted
class_1,31,13,324,631,520,757,Focused
class_1,31,12,398,514,522,622,Distracted
class_1,31,16,647,454,837,555,Focused
class_1,31,15,680,540,821,635,Focused
class_1,31,17,752,644,919,746,Distracted
class_1,31,0,794,754,986,929,Focused
class_1,31,10,857,536,972,650,Focused
class_1,31,3,947,594,1104,729,Distracted
class_1,31,2,1004,754,1189,925,Focused
class_1,31,9,1254,582,1417,786,Focused
class_1,31,6,1338,496,1488,619,Distracted
class_1,31,11,1482,608,1687,742,Focused
class_1,31,7,1475,758,1719,932,Focused
class_1,31,5,1707,761,1909,896,Distracted
class_1,32,4,32,729,234,886,Distracted
class_1,32,8,134,571,305,728,Focused
class_1,32,18,231,530,394,625,Distracted
class_1,32,14,287,447,420,544,Distracted
class_1,32,1,292,682,480,884,Distracted
class_1,32,13,324,631,520,757,Focused
class_1,32,12,398,514,522,622,Distracted
class_1,32,16,647,454,837,555,Focused
class_1,32,15,680,540,821,635,Focused
class_1,32,17,752,644,919,746,Distracted
class_1,32,0,794,754,986,929,Focused
class_1,32,10,857,536,972,650,Focused
class_1,32,3,947,594,1104,729,Distracted
class_1,32,2,1004,754,1189,925,Focused
class_1,32,9,1254,582,1417,786,Focused
class_1,32,6,1338,496,1488,619,Distracted
class_1,32,11,1482,608,1687,742,Focused
class_1,32,7,1475,758,1719,932,Focused
class_1,32,5,1707,761,1909,896,Distracted
class_1,33,4,32,729,234,886,Distracted
class_1,33,8,134,571,305,728,Focused
class_1,33,18,231,530,394,625,Distracted
class_1,33,14,287,447,420,544,Distracted
class_1,33,1,292,682,480,884,Distracted
class_1,33,13,324,631,520,757,Focused
class_1,33,12,398,514,522,622,Distracted
class_1,33,16,647,454,837,555,Focused
class_1,33,15,680,540,821,635,Focused
class_1,33,17,752,644,919,746,Distracted
class_1,33,0,794,754,986,929,Focused
class_1,33,10,857,536,972,650,Focused
class_1,33,3,947,594,1104,729,Distracted
class_1,33,2,1004,754,1189,925,Focused
class_1,33,9,1254,582,1417,786,Focused
class_1,33,6,1338,496,1488,619,Distracted
class_1,33,11,1482,608,1687,742,Focused
class_1,33,7,1475,758,1719,932,Focused
class_1,33,5,1707,761,1909,896,Distracted
class_1,34,4,32,729,234,886,Distracted
class_1,34,8,134,571,305,728,Focused
class_1,34,18,231,530,394,625,Distracted
class_1,34,14,287,447,420,544,Distracted
class_1,34,1,292,682,480,884,Distracted
class_1,34,13,324,631,520,757,Focused
class_1,34,12,398,514,522,622,Distracted
class_1,34,16,647,454,837,555,Focused
class_1,34,15,680,540,821,635,Focused
class_1,34,17,752,644,919,746,Distracted
class_1,34,0,794,754,986,929,Focused
class_1,34,10,857,536,972,650,Focused
class_1,34,3,947,594,1104,729,Distracted
class_1,34,2,1004,754,1189,925,Focused
class_1,34,9,1254,582,1417,786,Focused
class_1,34,6,1338,496,1488,619,Distracted
class_1,34,11,1482,608,1687,742,Focused
class_1,34,7,1475,758,1719,932,Focused
class_1,34,5,1707,761,1909,896,Distracted
class_1,35,4,32,729,234,886,Distracted
class_1,35,8,134,571,305,728,Focused
class_1,35,18,231,530,394,625,Distracted
class_1,35,14,287,447,420,544,Distracted
class_1,35,1,292,682,480,884,Distracted
class_1,35,13,324,631,520,757,Focused
class_1,35,12,398,514,522,622,Distracted
class_1,35,16,647,454,837,555,Focused
class_1,35,15,680,540,821,635,Focused
class_1,35,17,752,644,919,746,Distracted
class_1,35,0,794,754,986,929,Focused
class_1,35,10,857,536,972,650,Focused
class_1,35,3,947,594,1104,729,Distracted
class_1,35,2,1004,754,1189,925,Focused
class_1,35,9,1254,582,1417,786,Focused
class_1,35,6,1338,496,1488,619,Distracted
class_1,35,11,1482,608,1687,742,Focused
class_1,35,7,1475,758,1719,932,Focused
class_1,35,5,1707,761,1909,896,Distracted
class_1,36,4,32,729,234,886,Distracted
class_1,36,8,134,571,305,728,Focused
class_1,36,18,231,530,394,625,Distracted
class_1,36,14,287,447,420,544,Distracted
class_1,36,1,292,682,480,884,Distracted
class_1,36,13,324,631,520,757,Focused
class_1,36,12,398,514,522,622,Distracted
class_1,36,16,647,454,837,555,Focused
class_1,36,15,680,540,821,635,Focused
class_1,36,17,752,644,919,746,Distracted
class_1,36,0,794,754,986,929,Focused
class_1,36,10,857,536,972,650,Focused
class_1,36,3,947,594,1104,729,Distracted
class_1,36,2,1004,754,1189,925,Focused
class_1,36,9,1254,582,1417,786,Focused
class_1,36,6,1338,496,1488,619,Distracted
class_1,36,11,1482,608,1687,742,Focused
class_1,36,7,1475,758,1719,932,Focused
class_1,36,5,1707,761,1909,896,Distracted
class_1,37,4,32,729,234,886,Distracted
class_1,37,8,134,571,305,728,Focused
class_1,37,18,231,530,394,625,Distracted
class_1,37,14,287,447,420,544,Distracted
class_1,37,1,292,682,480,884,Distracted
class_1,37,13,324,631,520,757,Focused
class_1,37,12,398,514,522,622,Distracted
class_1,37,16,647,454,837,555,Focused
class_1,37,15,680,540,821,635,Focused
class_1,37,17,752,644,919,746,Distracted
class_1,37,0,794,754,986,929,Focused
class_1,37,10,857,536,972,650,Focused
class_1,37,3,947,594,1104,729,Distracted
class_1,37,2,1004,754,1189,925,Focused
class_1,37,9,1254,582,1417,786,Focused
class_1,37,6,1338,496,1488,619,Distracted
class_1,37,11,1482,608,1687,742,Focused
class_1,37,7,1475,758,1719,932,Focused
class_1,37,5,1707,761,1909,896,Distracted
class_1,38,4,32,729,234,886,Distracted
class_1,38,8,134,571,305,728,Focused
class_1,38,18,231,530,394,625,Distracted
class_1,38,14,287,447,420,544,Distracted
class_1,38,1,292,682,480,884,Distracted
class_1,38,13,324,631,520,757,Focused
class_1,38,12,398,514,522,622,Distracted
class_1,38,16,647,454,837,555,Focused
class_1,38,15,680,540,821,635,Focused
class_1,38,17,752,644,919,746,Distracted
class_1,38,0,794,754,986,929,Focused
class_1,38,10,857,536,972,650,Focused
class_1,38,3,947,594,1104,729,Distracted
class_1,38,2,1004,754,1189,925,Focused
class_1,38,9,1254,582,1417,786,Focused
class_1,38,6,1338,496,1488,619,Distracted
class_1,38,11,1482,608,1687,742,Focused
class_1,38,7,1475,758,1719,932,Focused
class_1,38,5,1707,761,1909,896,Distracted
class_1,39,4,32,729,234,886,Distracted
class_1,39,8,134,571,305,728,Focused
class_1,39,18,231,530,394,625,Distracted
class_1,39,14,287,447,420,544,Distracted
class_1,39,1,292,682,480,884,Distracted
class_1,39,13,324,631,520,757,Focused
class_1,39,12,398,514,522,622,Distracted
class_1,39,16,647,454,837,555,Focused
class_1,39,15,680,540,821,635,Focused
class_1,39,17,752,644,919,746,Distracted
class_1,39,0,794,754,986,929,Focused
class_1,39,10,857,536,972,650,Focused
class_1,39,3,947,594,1104,729,Distracted
class_1,39,2,1004,754,1189,925,Focused
class_1,39,9,1254,582,1417,786,Focused
class_1,39,6,1338,496,1488,619,Distracted
class_1,39,11,1482,608,1687,742,Focused
class_1,39,7,1475,758,1719,932,Focused
class_1,39,5,1707,761,1909,896,Distracted
class_1,40,4,32,729,234,886,Distracted
class_1,40,8,134,571,305,728,Focused
class_1,40,18,231,530,394,625,Distracted
class_1,40,14,287,447,420,544,Distracted
class_1,40,1,292,682,480,884,Distracted
class_1,40,13,324,631,520,757,Focused
class_1,40,12,398,514,522,622,Distracted
class_1,40,16,647,454,837,555,Focused
class_1,40,15,680,540,821,635,Focused
class_1,40,17,752,644,919,746,Distracted
class_1,40,0,794,754,986,929,Focused
class_1,40,10,857,536,972,650,Focused
class_1,40,3,947,594,1104,729,Distracted
class_1,40,2,1004,754,1189,925,Focused
class_1,40,9,1254,582,1417,786,Focused
class_1,40,6,1338,496,1488,619,Distracted
class_1,40,11,1482,608,1687,742,Focused
class_1,40,7,1475,758,1719,932,Focused
class_1,40,5,1707,761,1909,896,Distracted
class_1,41,4,32,729,234,886,Distracted
class_1,41,8,134,571,305,728,Focused
class_1,41,18,231,530,394,625,Distracted
class_1,41,14,287,447,420,544,Distracted
class_1,41,1,292,682,480,884,Distracted
class_1,41,13,324,631,520,757,Focused
class_1,41,12,398,514,522,622,Distracted
class_1,41,16,647,454,837,555,Focused
class_1,41,15,680,540,821,635,Focused
class_1,41,17,752,644,919,746,Distracted
class_1,41,0,794,754,986,929,Focused
class_1,41,10,857,536,972,650,Focused
class_1,41,3,947,594,1104,729,Distracted
class_1,41,2,1004,754,1189,925,Focused
class_1,41,9,1254,582,1417,786,Focused
class_1,41,6,1338,496,1488,619,Distracted
class_1,41,11,1482,608,1687,742,Focused
class_1,41,7,1475,758,1719,932,Focused
class_1,41,5,1707,761,1909,896,Distracted
class_1,42,4,32,729,234,886,Distracted
class_1,42,8,134,571,305,728,Focused
class_1,42,18,231,530,394,625,Distracted
class_1,42,14,287,447,420,544,Distracted
class_1,42,1,292,682,480,884,Distracted
class_1,42,13,324,631,520,757,Focused
class_1,42,12,398,514,522,622,Distracted
class_1,42,16,647,454,837,555,Focused
class_1,42,15,680,540,821,635,Focused
class_1,42,17,752,644,919,746,Distracted
class_1,42,0,794,754,986,929,Focused
class_1,42,10,857,536,972,650,Focused
class_1,42,3,947,594,1104,729,Distracted
class_1,42,2,1004,754,1189,925,Focused
class_1,42,9,1254,582,1417,786,Focused
class_1,42,6,1338,496,1488,619,Distracted
class_1,42,11,1482,608,1687,742,Focused
class_1,42,7,1475,758,1719,932,Focused
class_1,42,5,1707,761,1909,896,Distracted
class_1,43,4,32,729,234,886,Distracted
class_1,43,8,134,571,305,728,Focused
class_1,43,18,231,530,394,625,Distracted
class_1,43,14,287,447,420,544,Distracted
class_1,43,1,292,682,480,884,Distracted
class_1,43,13,324,631,520,757,Focused
class_1,43,12,398,514,522,622,Distracted
class_1,43,16,647,454,837,555,Focused
class_1,43,15,680,540,821,635,Focused
class_1,43,17,752,644,919,746,Distracted
class_1,43,0,794,754,986,929,Focused
class_1,43,10,857,536,972,650,Focused
class_1,43,3,947,594,1104,729,Distracted
class_1,43,2,1004,754,1189,925,Focused
class_1,43,9,1254,582,1417,786,Focused
class_1,43,6,1338,496,1488,619,Distracted
class_1,43,11,1482,608,1687,742,Focused
class_1,43,7,1475,758,1719,932,Focused
class_1,43,5,1707,761,1909,896,Distracted
class_1,44,4,32,729,234,886,Distracted
class_1,44,8,134,571,305,728,Focused
class_1,44,18,231,530,394,625,Distracted
class_1,44,14,287,447,420,544,Distracted
class_1,44,1,292,682,480,884,Distracted
class_1,44,13,324,631,520,757,Focused
class_1,44,12,398,514,522,622,Distracted
class_1,44,16,647,454,837,555,Focused
class_1,44,15,680,540,821,635,Focused
class_1,44,17,752,644,919,746,Distracted
class_1,44,0,794,754,986,929,Focused
class_1,44,10,857,536,972,650,Focused
class_1,44,3,947,594,1104,729,Distracted
class_1,44,2,1004,754,1189,925,Focused
class_1,44,9,1254,582,1417,786,Focused
class_1,44,6,1338,496,1488,619,Distracted
class_1,44,11,1482,608,1687,742,Focused
class_1,44,7,1475,758,1719,932,Focused
class_1,44,5,1707,761,1909,896,Distracted
class_1,45,4,32,729,234,886,Distracted
class_1,45,8,134,571,305,728,Focused
class_1,45,18,231,530,394,625,Distracted
class_1,45,14,287,447,420,544,Distracted
class_1,45,1,292,682,480,884,Distracted
class_1,45,13,324,631,520,757,Focused
class_1,45,12,398,514,522,622,Distracted
class_1,45,16,647,454,837,555,Focused
class_1,45,15,680,540,821,635,Focused
class_1,45,17,752,644,919,746,Distracted
class_1,45,0,794,754,986,929,Focused
class_1,45,10,857,536,972,650,Focused
class_1,45,3,947,594,1104,729,Distracted
class_1,45,2,1004,754,1189,925,Focused
class_1,45,9,1254,582,1417,786,Focused
class_1,45,6,1338,496,1488,619,Distracted
class_1,45,11,1482,608,1687,742,Focused
class_1,45,7,1475,758,1719,932,Focused
class_1,45,5,1707,761,1909,896,Distracted
class_1,46,4,32,729,234,886,Distracted
class_1,46,8,134,571,305,728,Focused
class_1,46,18,231,530,394,625,Distracted
class_1,46,14,287,447,420,544,Distracted
class_1,46,1,292,682,480,884,Distracted
class_1,46,13,324,631,520,757,Focused
class_1,46,12,398,514,522,622,Distracted
class_1,46,16,647,454,837,555,Focused
class_1,46,15,680,540,821,635,Focused
class_1,46,17,752,644,919,746,Distracted
class_1,46,0,794,754,986,929,Focused
class_1,46,10,857,536,972,650,Focused
class_1,46,3,947,594,1104,729,Distracted
class_1,46,2,1004,754,1189,925,Focused
class_1,46,9,1254,582,1417,786,Focused
class_1,46,6,1338,496,1488,619,Distracted
class_1,46,11,1482,608,1687,742,Focused
class_1,46,7,1475,758,1719,932,Focused
class_1,46,5,1707,761,1909,896,Distracted
class_1,47,4,32,729,234,886,Distracted
class_1,47,8,134,571,305,728,Focused
class_1,47,18,231,530,394,625,Distracted
class_1,47,14,287,447,420,544,Distracted
